CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,CUSTO TOTAL,TIPO ITEM,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE ITEM,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL.1,CUSTO MAO DE OBRA,% MAO DE OBRA
104228.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"84,74",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,7000000","28,05","19,63",,
104228.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"84,74",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,7000000","21,38","14,96",,
104229.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"92,09",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,9610000","28,05","26,95",,
104229.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"92,09",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,9610000","21,38","20,54",,
104230.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"99,00",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,9610000","28,05","26,95",,
104230.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"99,00",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,9610000","21,38","20,54",,
104231.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"130,61",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,7800000","28,05","21,87",,
104231.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"130,61",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,7800000","21,38","16,67",,
104232.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"93,61",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,7800000","28,05","21,87",,
104232.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA COM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"93,61",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,7800000","21,38","16,67",,
104233.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"41,96",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,3630000","28,05","10,18",,
104233.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"41,96",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3630000","21,38","7,76",,
104234.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"45,45",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,3630000","28,05","10,18",,
104234.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"45,45",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3630000","21,38","7,76",,
104235.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"64,21",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,3290000","28,05","9,22",,
104235.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"64,21",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3290000","21,38","7,03",,
104236.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"44,95",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,3290000","28,05","9,22",,
104236.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 25 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"44,95",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3290000","21,38","7,03",,
104237.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"57,57",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,5320000","28,05","14,92",,
104237.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"57,57",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5320000","21,38","11,37",,
104238.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"62,25",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,5320000","28,05","14,92",,
104238.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"62,25",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5320000","21,38","11,37",,
104239.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"87,25",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,4830000","28,05","13,54",,
104239.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"87,25",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4830000","21,38","10,32",,
104240.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"61,90",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,4830000","28,05","13,54",,
104240.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 35 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"61,90",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4830000","21,38","10,32",,
104241.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"64,84",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,5320000","28,05","14,92",,
104241.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"64,84",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5320000","21,38","11,37",,
104242.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"70,70",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,5320000","28,05","14,92",,
104242.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"70,70",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5320000","21,38","11,37",,
104243.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"102,69",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,4830000","28,05","13,54",,
104243.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"102,69",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4830000","21,38","10,32",,
104244.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"69,85",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,4830000","28,05","13,54",,
104244.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 45 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"69,85",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4830000","21,38","10,32",,
104245.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"70,84",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,5800000","28,05","16,26",,
104245.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"70,84",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5800000","21,38","12,40",,
104246.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"77,30",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,5800000","28,05","16,26",,
104246.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"77,30",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5800000","21,38","12,40",,
104247.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"109,81",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,4710000","28,05","13,21",,
104247.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICA E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H DE ARGAMASSA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"109,81",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4710000","21,38","10,06",,
104248.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"73,13",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,4710000","28,05","13,21",,
104248.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM PANOS DE FACHADA SEM PRESENÇA DE VÃOS, ESPESSURA DE 50 MM, ACESSO POR ANDAIME. AF_08/2022",M2,"73,13",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4710000","21,38","10,06",,
104249.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"74,45",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,0760000","28,05","30,18",,
104249.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"74,45",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,0760000","21,38","23,00",,
104250.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"77,94",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,0760000","28,05","30,18",,
104250.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"77,94",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,0760000","21,38","23,00",,
104251.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H, NAS SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"93,60",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,9790000","28,05","27,46",,
104251.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H, NAS SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"93,60",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,9790000","21,38","20,93",,
104252.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"80,21",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"0,9790000","28,05","27,46",,
104252.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 25 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"80,21",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,9790000","21,38","20,93",,
104253.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"90,06",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,2450000","28,05","34,92",,
104253.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICA COM BETONEIRA 400 L, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"90,06",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,2450000","21,38","26,61",,
104254.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"94,74",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,2450000","28,05","34,92",,
104254.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"94,74",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,2450000","21,38","26,61",,
104255.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H, NAS SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"116,64",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,1330000","28,05","31,78",,
104255.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA INDUSTRIALIZADA, PREPARO MECÂNICO E APLICAÇÃO COM EQUIPAMENTO DE MISTURA E PROJEÇÃO DE 1,5 M3/H, NAS SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"116,64",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,1330000","21,38","24,22",,
104256.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"97,17",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,1330000","28,05","31,78",,
104256.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400 L, APLICADA COM PROJETOR TIPO CANEQUINHA EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 35 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"97,17",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,1330000","21,38","24,22",,
104257.0,"EMBOÇO OU MASSA ÚNICA EM ARGAMASSA TRAÇO 1:2:8, PREPARO MECÂNICO COM BETONEIRA 400 L, APLICADA MANUALMENTE EM SUPERFÍCIES EXTERNAS DA SACADA, ESPESSURA DE 45 MM, ACESSO POR ANDAIME, SEM USO DE TELA METÁLICA. AF_08/2022",M2,"97,33",COMPOSICAO,88309.0,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,"1,2450000","28,05","34,92",,
